cell_id,task_id,condition,seed,original_response_sha256,original_response_byte_length,method1_evaluated_artifact_sha256,method1_candidate_hash,method1_raw_response_sha256,method1_artifact_vs_candidate_differ,method2_raw_source_sha256,method2_raw_source_actual_sha256_recomputed,method2_final_source_sha256,method2_extraction_method,method2_extraction_status,source_byte_length_method2_raw,parse_status_method2_raw,method1_final_status,method1_g1_parse,method1_eligibility_record_exists,method2_raw_status,status_changes,method1_eligibility_source_present,method1_healer_eligible,method1_eligibility_reason,method1_matched_rule_probe,method2_eligible,method2_rule_id,method2_rule_triggered,method2_source_changed_flag,artifact_vs_m2raw_source_differ,candidate_vs_m2raw_source_differ,eligibility_only_diff,classification
qwen3_5_4b__ce112_q12_independent_probability_fraction__ab2d__seed_2026071301,ce112_q12_independent_probability_fraction,ab2d,2026071301,3bb8bfaf84277d768f20ffdfb968a2e045b82014d40476f540d445c9c94fb4a8,3247,73d12cbad8894e73f2ad56c3074a17741092814911ca1e1ad72ac2cb53d4764f,3bb8bfaf84277d768f20ffdfb968a2e045b82014d40476f540d445c9c94fb4a8,3bb8bfaf84277d768f20ffdfb968a2e045b82014d40476f540d445c9c94fb4a8,True,3bb8bfaf84277d768f20ffdfb968a2e045b82014d40476f540d445c9c94fb4a8,3bb8bfaf84277d768f20ffdfb968a2e045b82014d40476f540d445c9c94fb4a8,3bb8bfaf84277d768f20ffdfb968a2e045b82014d40476f540d445c9c94fb4a8,plain_text,extracted,3247,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce112_q12_independent_probability_fraction__ab2d__seed_2026072001,ce112_q12_independent_probability_fraction,ab2d,2026072001,12e2986f46c046d011d62400b720e2acd6a9e713ed6aee71717decd1cca0cab4,3123,a60810f2de4bba7a036248e0e6d1c132df2162b0c709066f75141d71f96521a5,12e2986f46c046d011d62400b720e2acd6a9e713ed6aee71717decd1cca0cab4,12e2986f46c046d011d62400b720e2acd6a9e713ed6aee71717decd1cca0cab4,True,12e2986f46c046d011d62400b720e2acd6a9e713ed6aee71717decd1cca0cab4,12e2986f46c046d011d62400b720e2acd6a9e713ed6aee71717decd1cca0cab4,12e2986f46c046d011d62400b720e2acd6a9e713ed6aee71717decd1cca0cab4,plain_text,extracted,3123,syntax_error,FAILED,FAIL,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,normalization_only
qwen3_5_4b__ce112_q12_independent_probability_fraction__ab2d__seed_2026072002,ce112_q12_independent_probability_fraction,ab2d,2026072002,1346e365b51fb72d3ac33c5ac84305fc6d502f43704ee2f5681b30b36fc745e7,7164,2bb19c6e7ba790da1edc0434b12d80be7a87d345ec5d76365b3997b4ec242d87,1346e365b51fb72d3ac33c5ac84305fc6d502f43704ee2f5681b30b36fc745e7,1346e365b51fb72d3ac33c5ac84305fc6d502f43704ee2f5681b30b36fc745e7,True,1346e365b51fb72d3ac33c5ac84305fc6d502f43704ee2f5681b30b36fc745e7,1346e365b51fb72d3ac33c5ac84305fc6d502f43704ee2f5681b30b36fc745e7,1346e365b51fb72d3ac33c5ac84305fc6d502f43704ee2f5681b30b36fc745e7,plain_text,extracted,7164,syntax_error,FAILED,FAIL,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,normalization_only
qwen3_5_4b__ce112_q12_independent_probability_fraction__ab2d__seed_2026072003,ce112_q12_independent_probability_fraction,ab2d,2026072003,342d4acec143922643855a4eed4c92c455fcd5f7ffacdcb64646de2d4c5cd028,2763,508ab8fcc850a3ff7858b2cd374717ea613f918875bbe05183c8c7502784ab31,342d4acec143922643855a4eed4c92c455fcd5f7ffacdcb64646de2d4c5cd028,342d4acec143922643855a4eed4c92c455fcd5f7ffacdcb64646de2d4c5cd028,True,342d4acec143922643855a4eed4c92c455fcd5f7ffacdcb64646de2d4c5cd028,342d4acec143922643855a4eed4c92c455fcd5f7ffacdcb64646de2d4c5cd028,342d4acec143922643855a4eed4c92c455fcd5f7ffacdcb64646de2d4c5cd028,plain_text,extracted,2763,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce112_q12_independent_probability_fraction__ab2d__seed_2026072004,ce112_q12_independent_probability_fraction,ab2d,2026072004,5d7e7136a14b6d4e63b896e832ce009f0deb183abaeea165cec52628547f92d3,7300,78347c31c34ec9508abe4675d8ca8a47b9684a97c90bf77ed785ec3212aeb344,5d7e7136a14b6d4e63b896e832ce009f0deb183abaeea165cec52628547f92d3,5d7e7136a14b6d4e63b896e832ce009f0deb183abaeea165cec52628547f92d3,True,5d7e7136a14b6d4e63b896e832ce009f0deb183abaeea165cec52628547f92d3,5d7e7136a14b6d4e63b896e832ce009f0deb183abaeea165cec52628547f92d3,5d7e7136a14b6d4e63b896e832ce009f0deb183abaeea165cec52628547f92d3,plain_text,extracted,7300,syntax_error,FAILED,FAIL,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,normalization_only
qwen3_5_4b__ce112_q12_independent_probability_fraction__ab2d_spec_v2__seed_2026071301,ce112_q12_independent_probability_fraction,ab2d_spec_v2,2026071301,b925900cb92b8f86b1c8e4c0007b0650f360d9ee303e30525eee5419db5e4085,1284,776d62583bc23c5c854a1e66ff359748adebe2d83ded979ec3ce7c01edb8ebbc,b925900cb92b8f86b1c8e4c0007b0650f360d9ee303e30525eee5419db5e4085,b925900cb92b8f86b1c8e4c0007b0650f360d9ee303e30525eee5419db5e4085,True,b925900cb92b8f86b1c8e4c0007b0650f360d9ee303e30525eee5419db5e4085,b925900cb92b8f86b1c8e4c0007b0650f360d9ee303e30525eee5419db5e4085,b925900cb92b8f86b1c8e4c0007b0650f360d9ee303e30525eee5419db5e4085,plain_text,extracted,1284,syntax_error,FAILED,FAIL,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,normalization_only
qwen3_5_4b__ce112_q12_independent_probability_fraction__ab2d_spec_v2__seed_2026072001,ce112_q12_independent_probability_fraction,ab2d_spec_v2,2026072001,819217d7e97fe7e7b42af0fe3b875d011477983fe663aff92ae074b06be52a37,1168,47660e5abf00977b018c8210135005fbff866bb81ea487e04d534cbe9163534f,819217d7e97fe7e7b42af0fe3b875d011477983fe663aff92ae074b06be52a37,819217d7e97fe7e7b42af0fe3b875d011477983fe663aff92ae074b06be52a37,True,819217d7e97fe7e7b42af0fe3b875d011477983fe663aff92ae074b06be52a37,819217d7e97fe7e7b42af0fe3b875d011477983fe663aff92ae074b06be52a37,819217d7e97fe7e7b42af0fe3b875d011477983fe663aff92ae074b06be52a37,plain_text,extracted,1168,parses_ok,PASSED,PASS,False,PASSED,False,False,,,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce112_q12_independent_probability_fraction__ab2d_spec_v2__seed_2026072002,ce112_q12_independent_probability_fraction,ab2d_spec_v2,2026072002,43f3d7f0b08262ae6a13ee80a937ad67597743cb4355fb82ae4ce6655b64c9a6,1196,55b9a770e1c1af476ccffcaf565bb50872d2567e59dfdc451a5961400293823f,43f3d7f0b08262ae6a13ee80a937ad67597743cb4355fb82ae4ce6655b64c9a6,43f3d7f0b08262ae6a13ee80a937ad67597743cb4355fb82ae4ce6655b64c9a6,True,43f3d7f0b08262ae6a13ee80a937ad67597743cb4355fb82ae4ce6655b64c9a6,43f3d7f0b08262ae6a13ee80a937ad67597743cb4355fb82ae4ce6655b64c9a6,43f3d7f0b08262ae6a13ee80a937ad67597743cb4355fb82ae4ce6655b64c9a6,plain_text,extracted,1196,parses_ok,PASSED,PASS,False,PASSED,False,False,,,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce112_q12_independent_probability_fraction__ab2d_spec_v2__seed_2026072003,ce112_q12_independent_probability_fraction,ab2d_spec_v2,2026072003,4cfaedd89137b08f075a9a1cc149a773ed4252304bc0994fc711a5ce4a39d7d7,1131,b2ba736298ee0a4728fe4d224984fc9d0e2c8439fa77aa20fc9a7f3a2881bfd8,4dcf897c747a608b708bcb27633477482e2048f13bdfa1a0cdbb13240aa3b9b3,4cfaedd89137b08f075a9a1cc149a773ed4252304bc0994fc711a5ce4a39d7d7,True,4dcf897c747a608b708bcb27633477482e2048f13bdfa1a0cdbb13240aa3b9b3,4dcf897c747a608b708bcb27633477482e2048f13bdfa1a0cdbb13240aa3b9b3,4dcf897c747a608b708bcb27633477482e2048f13bdfa1a0cdbb13240aa3b9b3,fenced_python,extracted,1118,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce112_q12_independent_probability_fraction__ab2d_spec_v2__seed_2026072004,ce112_q12_independent_probability_fraction,ab2d_spec_v2,2026072004,050a8231d5965ce3ab966d9f974a92644ed28acf570e2e10bf53d2979217d1e1,2034,ab0c7cd820e69e253667cacc076223b0df6d02a13f7538083641298e8e997c44,050a8231d5965ce3ab966d9f974a92644ed28acf570e2e10bf53d2979217d1e1,050a8231d5965ce3ab966d9f974a92644ed28acf570e2e10bf53d2979217d1e1,True,050a8231d5965ce3ab966d9f974a92644ed28acf570e2e10bf53d2979217d1e1,050a8231d5965ce3ab966d9f974a92644ed28acf570e2e10bf53d2979217d1e1,050a8231d5965ce3ab966d9f974a92644ed28acf570e2e10bf53d2979217d1e1,plain_text,extracted,2034,syntax_error,FAILED,FAIL,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,normalization_only
qwen3_5_4b__ce112_q12_independent_probability_fraction__ab2g__seed_2026071301,ce112_q12_independent_probability_fraction,ab2g,2026071301,c9a03413276c6a686e9c22e44eb9012dd261152e304ff2abb4036c381170aa0b,1277,90a8237030feb12ea0e062bb42178297bcee8ec6926ccaf1fe173a1ba7e96096,c9a03413276c6a686e9c22e44eb9012dd261152e304ff2abb4036c381170aa0b,c9a03413276c6a686e9c22e44eb9012dd261152e304ff2abb4036c381170aa0b,True,c9a03413276c6a686e9c22e44eb9012dd261152e304ff2abb4036c381170aa0b,c9a03413276c6a686e9c22e44eb9012dd261152e304ff2abb4036c381170aa0b,c9a03413276c6a686e9c22e44eb9012dd261152e304ff2abb4036c381170aa0b,plain_text,extracted,1277,syntax_error,FAILED,FAIL,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,normalization_only
qwen3_5_4b__ce112_q12_independent_probability_fraction__ab2g__seed_2026072001,ce112_q12_independent_probability_fraction,ab2g,2026072001,3f6f7e5f1d1e780f8bbf66a787cd50e4fddf676f31808631372113571578e5a5,1186,6fcf9d06820469a49795e0aa73265d568ae2f62599c9e558a30a8240a3a215cd,3f6f7e5f1d1e780f8bbf66a787cd50e4fddf676f31808631372113571578e5a5,3f6f7e5f1d1e780f8bbf66a787cd50e4fddf676f31808631372113571578e5a5,True,3f6f7e5f1d1e780f8bbf66a787cd50e4fddf676f31808631372113571578e5a5,3f6f7e5f1d1e780f8bbf66a787cd50e4fddf676f31808631372113571578e5a5,3f6f7e5f1d1e780f8bbf66a787cd50e4fddf676f31808631372113571578e5a5,plain_text,extracted,1186,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce112_q12_independent_probability_fraction__ab2g__seed_2026072002,ce112_q12_independent_probability_fraction,ab2g,2026072002,74a73474d26753510c98b3d88c90a294440c19d5eccc1381ca57321422ad5f8b,2210,ce7ff04e634bd395fdc442f1a386c20a89c8aafa35069c3d766939a22ad720fb,74a73474d26753510c98b3d88c90a294440c19d5eccc1381ca57321422ad5f8b,74a73474d26753510c98b3d88c90a294440c19d5eccc1381ca57321422ad5f8b,True,74a73474d26753510c98b3d88c90a294440c19d5eccc1381ca57321422ad5f8b,74a73474d26753510c98b3d88c90a294440c19d5eccc1381ca57321422ad5f8b,74a73474d26753510c98b3d88c90a294440c19d5eccc1381ca57321422ad5f8b,plain_text,extracted,2210,syntax_error,FAILED,FAIL,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,normalization_only
qwen3_5_4b__ce112_q12_independent_probability_fraction__ab2g__seed_2026072003,ce112_q12_independent_probability_fraction,ab2g,2026072003,f13a4c6b91eb5c664cd4eacbe0736fdb59f297235bd2e596100d1b1e9435889b,1344,6ce3115e49e24d2733ae0d190f370a9a2712c0fb69f2df75bdfb75811c89e274,f13a4c6b91eb5c664cd4eacbe0736fdb59f297235bd2e596100d1b1e9435889b,f13a4c6b91eb5c664cd4eacbe0736fdb59f297235bd2e596100d1b1e9435889b,True,f13a4c6b91eb5c664cd4eacbe0736fdb59f297235bd2e596100d1b1e9435889b,f13a4c6b91eb5c664cd4eacbe0736fdb59f297235bd2e596100d1b1e9435889b,f13a4c6b91eb5c664cd4eacbe0736fdb59f297235bd2e596100d1b1e9435889b,plain_text,extracted,1344,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce112_q12_independent_probability_fraction__ab2g__seed_2026072004,ce112_q12_independent_probability_fraction,ab2g,2026072004,03200c25f10b43c688c3e33f1ffc71b76d08cfdc8f54c567051c48c7e23a83b5,1432,06adb2a578aebc385d70b8f94a80aa7671409db64b1834cb724827bfcf83a698,03200c25f10b43c688c3e33f1ffc71b76d08cfdc8f54c567051c48c7e23a83b5,03200c25f10b43c688c3e33f1ffc71b76d08cfdc8f54c567051c48c7e23a83b5,True,03200c25f10b43c688c3e33f1ffc71b76d08cfdc8f54c567051c48c7e23a83b5,03200c25f10b43c688c3e33f1ffc71b76d08cfdc8f54c567051c48c7e23a83b5,03200c25f10b43c688c3e33f1ffc71b76d08cfdc8f54c567051c48c7e23a83b5,plain_text,extracted,1432,parses_ok,PASSED,PASS,False,PASSED,False,False,,,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce113_q01_negative_fraction_subtraction__ab1__seed_2026071301,ce113_q01_negative_fraction_subtraction,ab1,2026071301,1fe5469d719de5a98e36ba7de0c795d926093cfa498213c42fc0bca6e0fa7000,308,52851e4c8e669a7ab1583a50b9f78a5b3032a11854707743cfb40c10e66377c7,1fe5469d719de5a98e36ba7de0c795d926093cfa498213c42fc0bca6e0fa7000,1fe5469d719de5a98e36ba7de0c795d926093cfa498213c42fc0bca6e0fa7000,True,1fe5469d719de5a98e36ba7de0c795d926093cfa498213c42fc0bca6e0fa7000,1fe5469d719de5a98e36ba7de0c795d926093cfa498213c42fc0bca6e0fa7000,1fe5469d719de5a98e36ba7de0c795d926093cfa498213c42fc0bca6e0fa7000,plain_text,extracted,308,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce113_q01_negative_fraction_subtraction__ab1__seed_2026072001,ce113_q01_negative_fraction_subtraction,ab1,2026072001,1fe5469d719de5a98e36ba7de0c795d926093cfa498213c42fc0bca6e0fa7000,308,13d4d3a9cdd113b469479064d8889837bd886c2d09c78ad1c58f8edcb68b1ae7,1fe5469d719de5a98e36ba7de0c795d926093cfa498213c42fc0bca6e0fa7000,1fe5469d719de5a98e36ba7de0c795d926093cfa498213c42fc0bca6e0fa7000,True,1fe5469d719de5a98e36ba7de0c795d926093cfa498213c42fc0bca6e0fa7000,1fe5469d719de5a98e36ba7de0c795d926093cfa498213c42fc0bca6e0fa7000,1fe5469d719de5a98e36ba7de0c795d926093cfa498213c42fc0bca6e0fa7000,plain_text,extracted,308,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce113_q01_negative_fraction_subtraction__ab1__seed_2026072002,ce113_q01_negative_fraction_subtraction,ab1,2026072002,bcd8daf2f3bdea7d98bac54dfd7503ecdb3630eb569858da552edee7da13af7e,360,558319c67f5b7598f4bcb2f45d0b3de35cdc23da05d969b2584f41cb30099d22,bcd8daf2f3bdea7d98bac54dfd7503ecdb3630eb569858da552edee7da13af7e,bcd8daf2f3bdea7d98bac54dfd7503ecdb3630eb569858da552edee7da13af7e,True,bcd8daf2f3bdea7d98bac54dfd7503ecdb3630eb569858da552edee7da13af7e,bcd8daf2f3bdea7d98bac54dfd7503ecdb3630eb569858da552edee7da13af7e,bcd8daf2f3bdea7d98bac54dfd7503ecdb3630eb569858da552edee7da13af7e,plain_text,extracted,360,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce113_q01_negative_fraction_subtraction__ab1__seed_2026072003,ce113_q01_negative_fraction_subtraction,ab1,2026072003,4cc567a1d62201a83d51ed6550e1cbf6464be6e2ce39681b51cfede4da55a598,779,29fcc1915c0e7dea551ac5066469e45c7bef71bd73e823094800780556495d38,4cc567a1d62201a83d51ed6550e1cbf6464be6e2ce39681b51cfede4da55a598,4cc567a1d62201a83d51ed6550e1cbf6464be6e2ce39681b51cfede4da55a598,True,4cc567a1d62201a83d51ed6550e1cbf6464be6e2ce39681b51cfede4da55a598,4cc567a1d62201a83d51ed6550e1cbf6464be6e2ce39681b51cfede4da55a598,4cc567a1d62201a83d51ed6550e1cbf6464be6e2ce39681b51cfede4da55a598,plain_text,extracted,779,parses_ok,PASSED,PASS,False,PASSED,False,False,,,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce113_q01_negative_fraction_subtraction__ab1__seed_2026072004,ce113_q01_negative_fraction_subtraction,ab1,2026072004,60f145b309781af56ab3387affb0e6e9cae14de052de5ceda21f981ce66d6960,326,ab55ebfc1c9c396e6bac1cfd68bbfd2ecf4a0c3aace1eeca92b572fcdb0ac976,60f145b309781af56ab3387affb0e6e9cae14de052de5ceda21f981ce66d6960,60f145b309781af56ab3387affb0e6e9cae14de052de5ceda21f981ce66d6960,True,60f145b309781af56ab3387affb0e6e9cae14de052de5ceda21f981ce66d6960,60f145b309781af56ab3387affb0e6e9cae14de052de5ceda21f981ce66d6960,60f145b309781af56ab3387affb0e6e9cae14de052de5ceda21f981ce66d6960,plain_text,extracted,326,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce113_q01_negative_fraction_subtraction__ab2d__seed_2026071301,ce113_q01_negative_fraction_subtraction,ab2d,2026071301,a9130b3adf66f5c347959740070f8f6a6e4a7200a01a23ded796ad747690eb97,1853,a0c475b73fe4fb9329be6bc3e17a3568f0313ac5f8e0b08d2fc1888ffe112231,a9130b3adf66f5c347959740070f8f6a6e4a7200a01a23ded796ad747690eb97,a9130b3adf66f5c347959740070f8f6a6e4a7200a01a23ded796ad747690eb97,True,a9130b3adf66f5c347959740070f8f6a6e4a7200a01a23ded796ad747690eb97,a9130b3adf66f5c347959740070f8f6a6e4a7200a01a23ded796ad747690eb97,a9130b3adf66f5c347959740070f8f6a6e4a7200a01a23ded796ad747690eb97,plain_text,extracted,1853,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce113_q01_negative_fraction_subtraction__ab2d__seed_2026072001,ce113_q01_negative_fraction_subtraction,ab2d,2026072001,eb05f08a2901ba9a6b73e1431c9eaad6298b9e20ac01767831e8c756c511f9ed,1705,b0e5e6c49fc70940b11e4127a0e177aad4a98c7a98a638048494a2d336b5a73d,eb05f08a2901ba9a6b73e1431c9eaad6298b9e20ac01767831e8c756c511f9ed,eb05f08a2901ba9a6b73e1431c9eaad6298b9e20ac01767831e8c756c511f9ed,True,eb05f08a2901ba9a6b73e1431c9eaad6298b9e20ac01767831e8c756c511f9ed,eb05f08a2901ba9a6b73e1431c9eaad6298b9e20ac01767831e8c756c511f9ed,eb05f08a2901ba9a6b73e1431c9eaad6298b9e20ac01767831e8c756c511f9ed,plain_text,extracted,1705,parses_ok,PASSED,PASS,False,PASSED,False,False,,,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce113_q01_negative_fraction_subtraction__ab2d__seed_2026072002,ce113_q01_negative_fraction_subtraction,ab2d,2026072002,aea6777617b8b207a1da301051d229cafc00db939efd9b37f06e058765342919,1131,351b181779729a88cdf2c4c3c27aaa8ff0e1e9bd159f1c9d55e8c6b6083bb13b,aea6777617b8b207a1da301051d229cafc00db939efd9b37f06e058765342919,aea6777617b8b207a1da301051d229cafc00db939efd9b37f06e058765342919,True,aea6777617b8b207a1da301051d229cafc00db939efd9b37f06e058765342919,aea6777617b8b207a1da301051d229cafc00db939efd9b37f06e058765342919,aea6777617b8b207a1da301051d229cafc00db939efd9b37f06e058765342919,plain_text,extracted,1131,parses_ok,PASSED,PASS,False,PASSED,False,False,,,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce113_q01_negative_fraction_subtraction__ab2d__seed_2026072003,ce113_q01_negative_fraction_subtraction,ab2d,2026072003,62217cc0767000145c69c156ccd798dafcb22f4aac770061ca80a3322e91f6e4,1339,ccab4f604cb275d0bf037d1c982636d2224c7027068788075354628e828467e3,62217cc0767000145c69c156ccd798dafcb22f4aac770061ca80a3322e91f6e4,62217cc0767000145c69c156ccd798dafcb22f4aac770061ca80a3322e91f6e4,True,62217cc0767000145c69c156ccd798dafcb22f4aac770061ca80a3322e91f6e4,62217cc0767000145c69c156ccd798dafcb22f4aac770061ca80a3322e91f6e4,62217cc0767000145c69c156ccd798dafcb22f4aac770061ca80a3322e91f6e4,plain_text,extracted,1339,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce113_q01_negative_fraction_subtraction__ab2d__seed_2026072004,ce113_q01_negative_fraction_subtraction,ab2d,2026072004,7b80ca83292556b1f97370a94bd17b0a1be4c93b9a2148d61b247d04794c1dc3,1441,b7f14b368e1b908dfc8264eefee87007edfe9594811e5ff1c6ed34deae86c38c,7b80ca83292556b1f97370a94bd17b0a1be4c93b9a2148d61b247d04794c1dc3,7b80ca83292556b1f97370a94bd17b0a1be4c93b9a2148d61b247d04794c1dc3,True,7b80ca83292556b1f97370a94bd17b0a1be4c93b9a2148d61b247d04794c1dc3,7b80ca83292556b1f97370a94bd17b0a1be4c93b9a2148d61b247d04794c1dc3,7b80ca83292556b1f97370a94bd17b0a1be4c93b9a2148d61b247d04794c1dc3,plain_text,extracted,1441,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce113_q01_negative_fraction_subtraction__ab2d_spec_v2__seed_2026071301,ce113_q01_negative_fraction_subtraction,ab2d_spec_v2,2026071301,1a01ff1954a15611f07bd0623de715ad660f6b63444205e1153653af2f1b411a,1409,844a4d7db38211a4b962349c430f374cd80452907abe1e0216b8bc94639e6d6b,1a01ff1954a15611f07bd0623de715ad660f6b63444205e1153653af2f1b411a,1a01ff1954a15611f07bd0623de715ad660f6b63444205e1153653af2f1b411a,True,1a01ff1954a15611f07bd0623de715ad660f6b63444205e1153653af2f1b411a,1a01ff1954a15611f07bd0623de715ad660f6b63444205e1153653af2f1b411a,1a01ff1954a15611f07bd0623de715ad660f6b63444205e1153653af2f1b411a,plain_text,extracted,1409,parses_ok,PASSED,PASS,False,PASSED,False,False,,,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce113_q01_negative_fraction_subtraction__ab2d_spec_v2__seed_2026072001,ce113_q01_negative_fraction_subtraction,ab2d_spec_v2,2026072001,08046a9be21b03a05cd77992d3f77ff67b04ce1df82e92f976728c71e651804a,884,d92ff5c04868c1e8b499dd4975acf4428dc9612fad9ec43a90dfd38546ee73a3,08046a9be21b03a05cd77992d3f77ff67b04ce1df82e92f976728c71e651804a,08046a9be21b03a05cd77992d3f77ff67b04ce1df82e92f976728c71e651804a,True,08046a9be21b03a05cd77992d3f77ff67b04ce1df82e92f976728c71e651804a,08046a9be21b03a05cd77992d3f77ff67b04ce1df82e92f976728c71e651804a,08046a9be21b03a05cd77992d3f77ff67b04ce1df82e92f976728c71e651804a,plain_text,extracted,884,syntax_error,FAILED,FAIL,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,normalization_only
qwen3_5_4b__ce113_q01_negative_fraction_subtraction__ab2d_spec_v2__seed_2026072002,ce113_q01_negative_fraction_subtraction,ab2d_spec_v2,2026072002,61c5bbe666505b451b43d5c8cf341dcd1fe6d08781be401035c5c30e6da55714,2992,330bac1af2e7d17b92fad9cf22ec11bb99d96839e90ec67d9943ccc9e8e39d0b,61c5bbe666505b451b43d5c8cf341dcd1fe6d08781be401035c5c30e6da55714,61c5bbe666505b451b43d5c8cf341dcd1fe6d08781be401035c5c30e6da55714,True,61c5bbe666505b451b43d5c8cf341dcd1fe6d08781be401035c5c30e6da55714,61c5bbe666505b451b43d5c8cf341dcd1fe6d08781be401035c5c30e6da55714,5c0096122f64bcc5a63e9f767029c35f9aa9ebf402f9346e4608727a2a9116fc,plain_text,extracted,2992,parses_ok,FAILED,PASS,True,FAILED,False,True,True,Frozen precondition symptom matched: L2_SINGLE_KEY_ORACLE_PAYLOAD_WRAP,L2_SINGLE_KEY_ORACLE_PAYLOAD_WRAP,True,L2_SINGLE_KEY_ORACLE_PAYLOAD_WRAP,True,True,True,False,False,equivalent_extraction
qwen3_5_4b__ce113_q01_negative_fraction_subtraction__ab2d_spec_v2__seed_2026072003,ce113_q01_negative_fraction_subtraction,ab2d_spec_v2,2026072003,1c530872ac61f268152ce48a9f23b53bbd9d53647f2b430e83090673a2c5ff52,1639,9d4a82e4284f30ac0a9b55e6576efe56cc39d4b9a25255cb3edb24c58771fecf,91944bb5712c579bd05a202e6b2ee458064cfc1413b1ddb7ca08cbaf5c773282,1c530872ac61f268152ce48a9f23b53bbd9d53647f2b430e83090673a2c5ff52,True,91944bb5712c579bd05a202e6b2ee458064cfc1413b1ddb7ca08cbaf5c773282,91944bb5712c579bd05a202e6b2ee458064cfc1413b1ddb7ca08cbaf5c773282,91944bb5712c579bd05a202e6b2ee458064cfc1413b1ddb7ca08cbaf5c773282,fenced_python,extracted,1626,syntax_error,FAILED,FAIL,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,normalization_only
qwen3_5_4b__ce113_q01_negative_fraction_subtraction__ab2d_spec_v2__seed_2026072004,ce113_q01_negative_fraction_subtraction,ab2d_spec_v2,2026072004,dfe8c5381eddab483face34b4fcadd5c7fe2e4eea33fbd8805e7dbe86e79a5c9,2129,4e1848ddf892954c1f18983ce9929319929ec1dc3256aa85d59bffec26b5db3c,dfe8c5381eddab483face34b4fcadd5c7fe2e4eea33fbd8805e7dbe86e79a5c9,dfe8c5381eddab483face34b4fcadd5c7fe2e4eea33fbd8805e7dbe86e79a5c9,True,dfe8c5381eddab483face34b4fcadd5c7fe2e4eea33fbd8805e7dbe86e79a5c9,dfe8c5381eddab483face34b4fcadd5c7fe2e4eea33fbd8805e7dbe86e79a5c9,dfe8c5381eddab483face34b4fcadd5c7fe2e4eea33fbd8805e7dbe86e79a5c9,plain_text,extracted,2129,parses_ok,PASSED,PASS,False,PASSED,False,False,,,,False,,False,False,True,False,False,equivalent_extraction
